,location_name,lat,lon,location_type,M1,MyRepublic,Singtel,StarHub
1693,McDonald's Tampines Neighborhood 3,1.35436981239791,103.95990645157,F&B,False,False,True,False
1127,Woodlands Zone 7 RC,1.43542608539826,103.796998851606,Community,True,False,False,False
1193,Tampines Greenvale RC,1.35904159378304,103.934383364035,Community,True,False,False,False
434,Lions Befrienders (Tampines) Senior Activity Centre,1.35924183911437,103.951613079653,Welfare Organisation,True,False,False,False
1253,Sengkang West Zone D RC,1.39029889319824,103.886489262509,Community,True,False,False,False
1451,Epic Medical Pte Ltd,1.30381132913445,103.854639961615,Commercial,False,True,False,False
710,National University Polyclinic Bukit Batok,1.35201517481203,103.747822270178,Healthcare,True,False,False,False
245,Chien Chi Tow @ Clementi,1.31377437922959,103.762535198813,Healthcare,True,False,False,False
1046,SGH BLK 3,1.27993968247,103.830721777631,Healthcare,True,False,False,False
1334,Toa Payoh Central Zone 4 RC,1.33901612149404,103.847449360124,Community,True,False,False,False
1425,McDonald's Chinatown Point 2,1.28499882771298,103.844697085395,F&B,False,False,True,False
1248,Snipe Avenue Holdings Pte Ltd @ BISHAN,1.34888843913816,103.849691988212,Retail Shop,True,False,False,False
628,Kebun Baru Spring RC,1.37207664777918,103.841947742203,Community,True,False,False,False
372,Canberra Zone 5 RC,1.45219746321571,103.817932353429,Community,True,False,False,False
1241,Singhealth - SHBM - Connection One - Tower 5 Level 6,1.28331164506167,103.818864967107,Healthcare,True,False,False,False
5,@27 FSC,1.27446865797049,103.821474088573,Welfare Organisation,True,False,False,False
793,Nee Soon South Zone F RC,1.41382331998926,103.837338329361,Community,True,False,False,False
1428,McDonald's Chong Pang CC,1.43083237048448,103.829234874916,F&B,False,False,True,False
1502,Adam Food Centre,1.32415984951935,103.814165932103,F&B,False,False,True,False
1086,SGH BLK 7 - L02,1.27993968247,103.830721777631,Healthcare,True,False,False,False
312,Aperia Mall,1.31047039334314,103.864287497216,Shopping Mall,True,False,False,False
1037,SGH BLK 1 - B01,1.27993968247,103.830721777631,Healthcare,True,False,False,False
249,Chien Chi Tow @ Tampines,1.3483710509552,103.948128937784,Healthcare,True,False,False,False
1343,United Square Shopping Mall,1.31733462987407,103.843463185977,Shopping Mall,True,False,False,False
1386,Kebun Baru Mall Market and Food Centre,1.36681000043541,103.839142557393,F&B,False,False,True,False
537,KFC FAIRPRICE HUB,1.32460664648868,103.678096364228,F&B,True,False,False,False
771,National Cancer Centre Singapore - L06,1.27923346325865,103.836495899512,Healthcare,True,False,False,False
12,APP Systems Services Pte Ltd,1.33777201795172,103.752207579643,Commercial,True,False,False,False
531,KFC CHOA CHU KANG SPORTS CENTRE,1.39066617023504,103.74792070975,F&B,True,False,False,False
39,Compassvale Gardens RC,1.39259785071737,103.896980391624,Community,True,False,False,False
358,Bukit Panjang Zone 8 RC,1.38230351922009,103.768801165869,Community,True,False,False,False
1150,Sunlove Senior Activity Centre - Marsiling,1.43940804505427,103.776451916495,Welfare Organisation,True,False,False,False
344,Bukit Batok East CC,1.34898738780681,103.758195830417,Community,True,False,False,False
48,Coral Ris RC,1.36965311290305,103.949169332019,Community,True,False,False,False
146,Hong Kah North Zone 3 RC,1.36139507262983,103.746516661112,Community,True,False,False,False
456,Marsiling Zone 1 RC,1.44337609505476,103.772918125345,Community,True,False,False,False
644,Pizza Hut Bedok North,1.33131386249995,103.925307293903,F&B,True,False,False,False
1003,Punggol Parc Terraces RC,1.41135308967288,103.900614673538,Community,True,False,False,False
1713,McDonald's Bedok North,1.33131386249995,103.925307293903,F&B,False,False,True,False
1042,SGH BLK 2 - B01,1.27993968247,103.830721777631,Healthcare,True,False,False,False
153,Hong Lim RC,1.2852121886056,103.845766168988,Community,True,False,False,False
1110,West Coast CC,1.30264555979077,103.764832077473,Community,True,False,False,False
1546,Bukit Batok NSL,1.34871080233675,103.749334517405,Public Transport,False,False,True,False
1369,Harbourfront MRT - NEL,1.26531139638208,103.820557324849,Public Transport,False,False,True,False
1796,Woodleigh - NEL,1.33919004552448,103.870818319259,Public Transport,False,False,True,False
1297,Yuhua CC,1.33997285278881,103.737065915264,Community,True,False,False,False
469,Eunos Zone 2 RN,1.33182712339744,103.91499105001,Community,True,False,False,False
791,Nee Soon South Zone D RC,1.41475961379508,103.83464898566,Community,True,False,False,False
280,Clementi Zone 2 RC,1.31790851635071,103.77093445547,Community,True,False,False,False
1400,Longines Boutique @Wisma Atria,1.29145525906521,103.857007341008,Retail Shop,False,False,True,False
1620,Ng Teng Fong Hospital - Community_Hospital(CH)_L1,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
737,NLB @ Bukit Batok,1.35018915982967,103.749021980031,Community,True,False,False,False
1744,Queenstown Polyclinic,1.29847546889957,103.800957800916,Healthcare,False,False,True,False
383,Bishan North Zone 4 RC,1.35898310313404,103.843324416914,Community,True,False,False,False
757,NLB @ Serangoon,1.35043817177432,103.87170454945,Community,True,False,False,False
1048,SGH BLK 3 - L01,1.27993968247,103.830721777631,Healthcare,True,False,False,False
302,Ang Mo Kio-Hougang Zone 1 RC,1.37067891550364,103.887136604313,Community,True,False,False,False
827,Pizza Hut Marina Square,1.29145525906521,103.857007341008,F&B,True,False,False,False
822,Pizza Hut Kallang Bahru,1.32053916653117,103.869690844658,F&B,True,False,False,False
1430,McDonald's Clementi Ave 3,1.31248297973127,103.765476761292,F&B,False,False,True,False
999,Punggol Meadows RC,1.39879750535572,103.915845702066,Community,True,False,False,False
1609,Ng Teng Fong Hospital - Clinic_Tower(SOC)_L1,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
1271,Tampines Vista RC,1.35371258495645,103.931944760139,Community,True,False,False,False
774,National Dental Centre Singapore - L02,1.27975902044494,103.83823248461,Healthcare,True,False,False,False
1261,Tampines Park RC (Cafe Corner),1.34923238598166,103.942181036102,Community,True,False,False,False
224,Changi General Hospital - Medical Centre L5,1.33945829071163,103.949301399568,Healthcare,True,False,False,False
982,Potong Pasir CCC,1.34183370128612,103.854370727826,Community,True,False,False,False
709,National Skin Centre,1.3201642118317,103.848941753586,Healthcare,True,False,False,False
132,Greenville RC,1.32845730154967,103.903274609461,Community,True,False,False,False
503,Jia Ying SAC,1.36378961472257,103.891813269293,Welfare Organisation,True,False,False,False
985,Potong Pasir Zone 4 RC,1.33605593904761,103.863599517298,Community,True,False,False,False
1555,Chinatown Complex Market,1.28223520795177,103.843177647745,F&B,False,False,True,False
1333,Toa Payoh Central Zone 3 RC,1.33576224499197,103.847631116183,Community,True,False,False,False
1571,Food Court / Canteen,1.29538726112436,103.780510001421,School,False,False,False,True
1646,McDonald's Jurong Gateway,1.33320021038331,103.743170436292,F&B,False,False,True,False
59,Elias Rise RC,1.37343253337772,103.944756322317,Community,True,False,False,False
1163,THK SAC @ Beo Crescent,1.28880915333628,103.826295096157,Welfare Organisation,True,False,False,False
1068,SGH BLK 5 - L07,1.27993968247,103.830721777631,Healthcare,True,False,False,False
349,Bukit Batok Zone 8 RC,1.34719280806457,103.752217339308,Community,True,False,False,False
580,KFC SUNPLAZA,1.44822653184262,103.819462104528,F&B,True,False,False,False
69,Eunos Zone 8 (Cafe Corner),1.33390202634897,103.913274279264,Community,True,False,False,False
268,Chua Chu Kang Zone 3 RC,1.37748544496417,103.751921310539,Community,True,False,False,False
989,Punggol Clover RC,1.39877826808137,103.902910898023,Community,True,False,False,False
1322,Telok Blangah Dover Cres RC,1.30706973369828,103.783584398087,Community,True,False,False,False
775,National Dental Centre Singapore - L03,1.27975902044494,103.83823248461,Healthcare,True,False,False,False
1232,Singhealth - SHBM - Connection One - Tower 5 Level 15,1.28331164506167,103.818864967107,Healthcare,True,False,False,False
889,SGH Bowyer Block - L03C,1.28108025146011,103.835736519141,Healthcare,True,False,False,False
609,Kampong Glam Beach Road RC,1.30431042057049,103.862781483142,Community,True,False,False,False
151,Hong Kah North Zone 8 RC,1.34942545429356,103.699782251278,Community,True,False,False,False
1359,East Coast Lagoon Food Village,1.30726106485347,103.934799740996,F&B,False,False,True,False
670,National Heart Centre Singapore - E - L11,1.27863260198985,103.835954418501,Healthcare,True,False,False,False
165,Housing and Development Board,1.33028510198906,103.894276503419,F&B,True,False,False,False
82,Fei Yue Senior Activity Centre (Teck Whye),1.38003500839318,103.754145544166,Welfare Organisation,True,False,False,False
1075,SGH BLK 6 - L03,1.27993968247,103.830721777631,Healthcare,True,False,False,False
106,Hup Chung @ 9 Sungei Kadut Way,1.40724774437081,103.750683605794,Commercial,True,False,False,False
1450,Emersion IT Services Pte Ltd,1.33587643395441,103.885492218554,Commercial,False,True,False,False
1755,StarHub Green,1.32427499082769,103.892701858403,Commercial,False,False,False,True
532,KFC CITY SQUARE MALL,1.31130516479714,103.856421771906,F&B,True,False,False,False
632,Pioneer Zone 5 RC Centre,1.34065581150969,103.707499682737,Community,True,False,False,False
1307,iHIS 1Financial Service Pte Ltd,1.28407802053954,103.813672736823,Commercial,True,False,False,False
438,MacPherson Aljunied Crescent Zone 2 RC,1.32165649733879,103.885423362549,Community,True,False,False,False
1206,Singapore National Eye Centre NEW - L05,1.28108025146011,103.835736519141,Healthcare,True,False,False,False
1452,Esin Academy Pte Ltd,1.28899172575701,103.822286034275,Commercial,False,True,False,False
1419,McDonald's Bukit Batok Str 11,1.34830189004312,103.744257269677,F&B,False,False,True,False
273,Ci Yuan CC,1.37514897825787,103.882894179307,Community,True,False,False,False
1660,McDonald's Metropolis,1.30624556255115,103.791237459856,F&B,False,False,True,False
1727,Ng Teng Fong Hospital - Ward_Tower(RH)_LIFT,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
465,Mooloolabar Pte Ltd,1.30409691234155,103.90255519386,F&B,True,False,False,False
786,Mount Faber Leisure Group (MFLG),1.27127326206037,103.81940928244,Others,True,False,False,False
1316,Cariuma Central Pte Ltd,1.28245764446031,103.848987435347,Commercial,False,True,False,False
1010,Punggol Rise RC,1.40528963821515,103.909204129493,Community,True,False,False,False
738,NLB @ Bukit Panjang,1.38051732815914,103.763961852618,Community,True,False,False,False
1308,1Care Group Pte Ltd,1.31221742737482,103.86282419442,Commercial,False,True,False,False
587,KFC TOA PAYOH EXPRESS,1.34026905419568,103.845082302029,F&B,True,False,False,False
1564,CAPT/RC4 Dining Area,1.30758769475062,103.773154251364,School,False,False,False,True
1311,Art Living Studio Pte Ltd,1.33183209038741,103.890817811856,Commercial,False,True,False,False
1475,Partipost Pte Ltd,1.35188731271486,103.842894656927,Commercial,False,True,False,False
1591,McDonald's Jurong Central Park,1.3391748311462,103.708655593626,F&B,False,False,True,False
1120,Woodgrove CC,1.43164241001364,103.78452059043,Community,True,False,False,False
1418,McDonald's Bukit Batok,1.34941218045919,103.750538659689,F&B,False,False,True,False
1639,Ng Teng Fong Hospital - Ward_Tower(RH)_L10,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
256,Chong Pang CC,1.43083237048448,103.829234874916,Community,True,False,False,False
792,Nee Soon South Zone E RC,1.41767034253204,103.838515104987,Community,True,False,False,False
726,NKF Upper Boon Keng,1.31506663975096,103.873569693169,Healthcare,True,False,False,False
1549,Bukit Panjang Food Centre,1.37760059045438,103.772489664076,F&B,False,False,True,False
1197,Yew Tee Zone 7 RC,1.39942409870146,103.743786302032,Community,True,False,False,False
500,NKF Toa Payoh Lor 8,1.33950921284879,103.855646806615,Healthcare,True,False,False,False
1147,Sunlove Abode for Intellectually-Infirmed Ltd,1.36413097278175,103.893001326989,Others,True,False,False,False
466,Moral SAC Kaki Bukit,1.33054566885913,103.924246701229,Welfare Organisation,True,False,False,False
942,Sengkang West Zone A RC,1.38742376289928,103.889848761212,Community,True,False,False,False
1426,McDonald's Choa Chu Kang Community Club,1.38115529003064,103.751903886481,F&B,False,False,True,False
1262,Tampines Parkview RC,1.35430306290679,103.935900111025,Community,True,False,False,False
956,Sentosa Development Corporation,1.25306047225108,103.815396131484,Others,True,False,False,False
1519,Blk 208B New Upper Changi Road,1.32481815690726,103.930544302883,F&B,False,False,True,False
1775,State Courts Singapore,1.28686122083948,103.842666168641,Government,False,False,True,False
678,National Heart Centre Singapore - W - L05,1.27863260198985,103.835954418501,Healthcare,True,False,False,False
169,Housing and Development Board,1.33529419074406,103.947012807022,F&B,True,False,False,False
715,National University Polyclinic Queenstown,1.29847546889957,103.800957800916,Healthcare,True,False,False,False
288,Academia @SGH - DY - L11,1.28167037684922,103.835585516688,Healthcare,True,False,False,False
838,Pizza Hut Tampines Mall,1.35267231590699,103.944387987324,F&B,True,False,False,False
292,Admiralty Zone 2 RC,1.43298242049881,103.791063270074,Community,True,False,False,False
105,Housing and Development Board (ubi3026),1.32782386484173,103.894835427515,F&B,True,False,False,False
574,KFC SENGKANG POINT,1.38493202032929,103.901558027564,F&B,True,False,False,False
1641,Ng Teng Fong Hospital - Ward_Tower(RH)_L12,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
1018,Queenstown Polyclinic - Level 3,1.29847546889957,103.800957800916,Healthcare,True,False,False,False
327,Bedok Integrated Complex,1.32698498848449,103.931620621577,Community,True,False,False,False
676,National Heart Centre Singapore - W - L03,1.27863260198985,103.835954418501,Healthcare,True,False,False,False
859,Paya Lebar Zone 3 RC,1.35841118227064,103.891722009899,Community,True,False,False,False
1317,Cathay Organisation Holdings Ltd,1.29188423171323,103.838506714036,Commercial,False,True,False,False
1687,McDonald's Spring Leaf Tower,1.27508474969094,103.846246292598,F&B,False,False,True,False
221,Changi General Hospital - Medical Centre L2,1.33945829071163,103.949301399568,Healthcare,True,False,False,False
1274,Tan Tock Seng Hospital - System Campus,1.32171597672813,103.845389014275,Healthcare,True,False,False,False
800,Old Airport RC,1.31004799754599,103.884678208212,Community,True,False,False,False
674,National Heart Centre Singapore - W - L01,1.27863260198985,103.835954418501,Healthcare,True,False,False,False
1140,Snipe Avenue Holdings Pte Ltd @ TECK WHYE LANE,1.38049223650458,103.753102746205,Retail Shop,True,False,False,False
167,Housing and Development Board,1.32849922112521,103.894807220608,F&B,True,False,False,False
381,Bishan North Zone 1 RC,1.35453673886356,103.847451982475,Community,True,False,False,False
507,Jurong Central Zone A RC,1.34809803362352,103.725087234109,Community,True,False,False,False
474,Mountbatten CC,1.32424659842593,103.936047838803,Community,True,False,False,False
495,NKF Serangoon Ctrl,1.35106788927133,103.873396894406,Healthcare,True,False,False,False
874,Ping An Green RC,1.3283466765075,103.925654812142,Community,True,False,False,False
1091,SGH BLK 7 - L07,1.27993968247,103.830721777631,Healthcare,True,False,False,False
1795,Whampoa Market,1.32342818605834,103.854060198775,F&B,False,False,True,False
1162,THK SAC @ AMK Blk 645,1.37928493519875,103.84223222959,Welfare Organisation,True,False,False,False
638,Pizza Hut ARC,1.27367657754603,103.801126950046,F&B,True,False,False,False
1256,Sengkang West Zone H RC,1.39220060408435,103.874778716151,Community,True,False,False,False
842,Pizza Hut Thomson Plaza,1.3546690188205,103.83091978573,F&B,True,False,False,False
1328,The Songwriter Music College,1.31492344277823,103.911125525141,Commercial,True,False,False,False
1396,LTA-VBB,1.30798406764492,103.875590481924,Government,False,False,True,False
60,Elias View RC (Cafe Corner),1.37462984179201,103.942021013316,Community,True,False,False,False
1692,McDonald's Tampines Mall,1.35267231590699,103.944387987324,F&B,False,False,True,False
1588,McDonald's Jcube,1.33326818684719,103.740176740726,F&B,False,False,True,False
1229,Singhealth - SHBM - Connection One - Tower 4 Level 3,1.28331164506167,103.818864967107,Healthcare,True,False,False,False
1645,Ng Teng Fong Hospital - Ward_Tower(RH)_L16,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
1791,Toa Payoh Lorong 8 Market & Food Centre,1.34025208938091,103.854333841039,F&B,False,False,True,False
569,KFC PUNGGOL EAST,1.39545147992378,103.917352207648,F&B,True,False,False,False
908,SGH SCBB - Level 2,1.27993968247,103.830721777631,Healthcare,True,False,False,False
1707,McDonald's Woodlands Mart,1.44562289934865,103.798140996577,F&B,False,False,True,False
1654,McDonald's Lot 1,1.38506835667563,103.744950384161,F&B,False,False,True,False
404,Bright Vision Hospital - Level 5,1.37203700647936,103.878031147538,Healthcare,True,False,False,False
1045,SGH BLK 2 Level 1,1.27993968247,103.830721777631,Healthcare,True,False,False,False
825,Pizza Hut Kreta Ayer Delco,1.28061144879733,103.842184386639,F&B,True,False,False,False
200,Care Corner Senior Activity Centre (TP62B),1.33583992752983,103.851278331382,Welfare Organisation,True,False,False,False
1023,Raffles Medical Group Ltd - Holland Village,1.31052977390619,103.796105209536,Shopping Mall,True,False,False,False
544,KFC HOMETEAM NS,1.36650698454332,103.746847120427,F&B,True,False,False,False
1009,Punggol Polyclinic - Level 5,1.40490974454387,103.913969479503,Healthcare,True,False,False,False
1529,Blk 628 Ang Mo Kio Ave 4,1.38098761068615,103.840628096181,F&B,False,False,True,False
1770,Serangoon Garden Market,1.36273679858912,103.866162168268,F&B,False,False,True,False
390,Boon Lay Meadow-Grove RC,1.34861716714115,103.709733571512,Community,True,False,False,False
420,Kreta Ayer RC,1.38923122623451,103.877906067697,Community,True,False,False,False
32,Clementi Zone 3 RC,1.31474029044638,103.767487557448,Community,True,False,False,False
1677,McDonald's Raffles Shopping Centre,1.29376027875418,103.852768332387,F&B,False,False,True,False
1243,Singhealth - SHBM - Connection One Tower 4 Level 4,1.28331164506167,103.818864967107,Healthcare,True,False,False,False
1383,Kaki Bukit 511 Market & Food Centre,1.33321992998135,103.930581525178,F&B,False,False,True,False
1550,Bukit Timah Market,1.33945242869046,103.7760073102,F&B,False,False,True,False
88,Gek Poh Shopping Centre,1.34874357157007,103.697732094253,Government,True,False,False,False
1473,Old Lai Huat Seafood Restaurant,1.31782392751453,103.852225093139,F&B,False,True,False,False
1348,Clake Quay MRT - NEL,1.28745210783328,103.846119198451,Public Transport,False,False,True,False
18,Academia @SGH - DN - L03,1.28167037684922,103.835585516688,Healthcare,True,False,False,False
732,NKF Yishun St 81,1.41571535683069,103.833410423176,Healthcare,True,False,False,False
1576,IMDA SME Digital Tech Hub,1.28269973265717,103.820349829459,Government,False,False,False,True
376,Bishan East Zone 5 RC,1.34488600521874,103.854284505545,Community,True,False,False,False
744,NLB @ HQ,1.297489753102,103.853942302347,Community,True,False,False,False
1000,Punggol Meridian RC,1.39579971735497,103.907555604233,Community,True,False,False,False
1671,McDonald's Plaza Singapura,1.3007475429726,103.845047622213,F&B,False,False,True,False
421,Kreta Ayer SAC (Banda Street),1.28119736227423,103.843437320481,Welfare Organisation,True,False,False,False
717,Nee Soon Central Zone 1 RC,1.42865837793036,103.831727609197,Community,True,False,False,False
631,Pioneer Zone 3 RC,1.33648744045624,103.695614531822,Community,True,False,False,False
802,Outram Polyclinic - Level 1,1.2793314591479,103.838315054028,Healthcare,True,False,False,False
1083,SGH BLK 7,1.27993968247,103.830721777631,Healthcare,True,False,False,False
683,National Heart Centre Singapore - W - L10,1.27863260198985,103.835954418501,Healthcare,True,False,False,False
864,Paya Lebar Zone 7 (Cafe Corner),1.35085298922493,103.886329919539,Community,True,False,False,False
1469,MyRepublic Limited (HM),1.37834971260866,103.76274117629,Commercial,False,True,False,False
1438,McDonald's Great World City,1.29380234644511,103.83175791999,F&B,False,False,True,False
855,Paya Lebar Kovan CC,1.35779860505296,103.886092082636,Community,True,False,False,False
765,National Cancer Centre Singapore - B02,1.27923346325865,103.836495899512,Healthcare,True,False,False,False
480,NKF Aljunied,1.32043902044494,103.882420440397,Healthcare,True,False,False,False
568,KFC POTONG PASIR CC,1.33253591154285,103.86703683934,F&B,True,False,False,False
1220,Singhealth - SHBM - Connection One - Tower 1 Level 14,1.28331164506167,103.818864967107,Healthcare,True,False,False,False
1535,Blk 79 Telok Blangah Drive,1.27335596948652,103.807618050499,F&B,False,False,True,False
801,Opto Precision Pte Ltd,1.33777201795172,103.752207579643,Commercial,True,False,False,False
9,AMP,1.3685870294423,103.959198004761,Welfare Organisation,True,False,False,False
1245,Snipe Avenue Holdings Pte Ltd @ ANCHORVALE,1.39684979175745,103.889246756377,Retail Shop,True,False,False,False
164,Housing and Development Board,1.31941414887364,103.890765113872,F&B,True,False,False,False
1073,SGH BLK 6 - L01,1.27993968247,103.830721777631,Healthcare,True,False,False,False
1573,Food Courts / Canteen,1.29538726112436,103.780510001421,School,False,False,False,True
783,National Heart Centre Singapore - E - L02,1.27863260198985,103.835954418501,Healthcare,True,False,False,False
1634,Ng Teng Fong Hospital - Lift,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
1642,Ng Teng Fong Hospital - Ward_Tower(RH)_L13,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
222,Changi General Hospital - Medical Centre L3,1.33945829071163,103.949301399568,Healthcare,True,False,False,False
490,NKF Lorong Ampas,1.32674385139977,103.852630348455,Healthcare,True,False,False,False
461,Matilda RC,1.40235850273563,103.895494118351,Community,True,False,False,False
1467,Mercury Creative Pte Ltd,1.29273881130412,103.840367036486,Commercial,False,True,False,False
1624,Ng Teng Fong Hospital - Community_Hospital(CH)_L1M,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
1722,Ng Teng Fong Hospital - Ward_Tower(RH)_L5,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
203,Changi General Hospital - Integrated Building L1,1.34071716408826,103.948068527847,Healthcare,True,False,False,False
1030,Rivervale Springs RC (Cafe Corner),1.38814105023846,103.905022045791,Community,True,False,False,False
411,Kim Tian East RC,1.28162342746278,103.828880687487,Community,True,False,False,False
1327,The SBL Vision FSC,1.3513825920929,103.940372873797,Welfare Organisation,True,False,False,False
1325,The Pinnacle@ Duxton RC Level 3,1.27553228139521,103.841274613689,Community,True,False,False,False
1684,McDonald's Serangoon Ave 3,1.35317007436952,103.870954393835,F&B,False,False,True,False
1763,Redhill Lane Food Centre,1.28730751294197,103.818311199256,F&B,False,False,True,False
1284,Teck Ghee Zone H RC,1.36408619045684,103.856692412579,Community,True,False,False,False
1413,Tampines North Zone 7 RC,1.36190675523653,103.957741432609,Community,True,False,False,False
1683,McDonald's Sengkang Sport & Recreation,1.39550158699169,103.885784248377,F&B,False,False,True,False
1593,McDonald's Yishun,1.42690780790372,103.826051902543,F&B,False,False,True,False
685,National Heart Centre Singapore - W - L12,1.27863260198985,103.835954418501,Healthcare,True,False,False,False
117,Jalan Besar Bendeemer RC,1.3181764214381,103.86140380381,Community,True,False,False,False
937,Sengkang Polyclinic - Level 1,1.39278558587024,103.893906102774,Healthcare,True,False,False,False
373,Canberra Zone 6 RC,1.45199817051583,103.819475592047,Community,True,False,False,False
1292,Yishun Garden RC,1.43331686146397,103.836155458511,Community,True,False,False,False
635,Pioneer Zone 8 RC,1.33591314658689,103.699425780014,Community,True,False,False,False
1731,Outram Park MRT - EWL,1.28145413499403,103.839078220119,Public Transport,False,False,True,False
622,Keat Hong Zone 7 RC,1.38296497687575,103.741578056586,Community,True,False,False,False
1011,Punggol Sapphires RC,1.40331377225975,103.898358930385,Community,True,False,False,False
443,MacPherson Zone C RC,1.32491504231925,103.887996822192,Community,True,False,False,False
385,Blangah Garden RC,1.27524542573457,103.811106669802,Community,True,False,False,False
1776,Taman Jurong Market & Food Centre,1.33458938664395,103.721519918947,F&B,False,False,True,False
1364,Geylang Polyclinic,1.31949364570372,103.887166044816,Healthcare,False,False,True,False
1,1 Northpoint Drive,1.42803584532257,103.836092102185,Community,True,False,False,False
1681,McDonald's SengKang Rivervale Mall,1.39219777633908,103.904471602179,F&B,False,False,True,False
1552,Buona Vista MRT - EWL,1.30768350134726,103.788696218746,Public Transport,False,False,True,False
1169,THK Senior Activity Centre @ Telok Blangah Crescent,1.27866784178167,103.817526608963,Welfare Organisation,True,False,False,False
30,Academia @SGH - DY - L01,1.28167037684922,103.835585516688,Healthcare,True,False,False,False
887,SGH Bowyer Block - L03A,1.28108025146011,103.835736519141,Healthcare,True,False,False,False
66,Eunos Zone 5 (Cafe Corner),1.33167116992143,103.906537917969,Community,True,False,False,False
1600,National University Hospital,1.2939530538648,103.782709521206,Healthcare,False,False,True,False
1302,Yuhua Zone 4 RC,1.34137214446027,103.736754209039,Community,True,False,False,False
690,National Kidney Foundation (NKF) - Bukit Batok,1.34807065348433,103.747896783706,Healthcare,True,False,False,False
426,Leica Instruments (S) Pte Ltd,1.32445126619444,103.740998752423,Commercial,True,False,False,False
1700,McDonald's V Hotel,1.3078092747122,103.862525582449,F&B,False,False,True,False
1432,McDonald's Compass One,1.39209415018227,103.894980032554,F&B,False,False,True,False
840,Pizza Hut Tanjong Katong,1.30817179598916,103.895304950405,F&B,True,False,False,False
1326,The Ramen Stall Pte Ltd,1.30200025592061,103.850470397071,F&B,True,False,False,False
206,Changi General Hospital - Integrated Building L4,1.34071716408826,103.948068527847,Healthcare,True,False,False,False
470,Mount Faber Leisure Group (MFLG) / Harbourfront,1.26448633784164,103.818686876023,Others,True,False,False,False
1607,Ng Teng Fong Hospital - Clinic_Tower(SOC)_B1,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
1615,Ng Teng Fong Hospital - Clinic_Tower(SOC)_L7,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
171,Housing and Development Board,1.33871119522576,103.941038542633,F&B,True,False,False,False
733,NKF-Corporation Rd,1.34542200340476,103.716518478389,Healthcare,True,False,False,False
198,Care Corner Senior Activity Centre (TP 5),1.33865954018156,103.855806486312,Welfare Organisation,True,False,False,False
640,Pizza Hut Ang Mo Kio Delco,1.3723435785166,103.85545543393,F&B,True,False,False,False
142,Hock Cheong Automec Pte Ltd,1.33991228747588,103.89001943957,Commercial,True,False,False,False
807,PSA @ 33 Harbour Drive,1.27575821201122,103.769096814427,Government,True,False,False,False
1040,SGH BLK 1 - L03,1.27993968247,103.830721777631,Healthcare,True,False,False,False
1270,Tampines Ville RC,1.35173850438617,103.935952394886,Community,True,False,False,False
345,Bukit Batok East Spring View RC,1.34355359442489,103.75662884005,Community,True,False,False,False
388,Boon Lay CC,1.34832322532679,103.711380186479,Community,True,False,False,False
223,Changi General Hospital - Medical Centre L4,1.33945829071163,103.949301399568,Healthcare,True,False,False,False
1062,SGH BLK 5 - L01,1.27993968247,103.830721777631,Healthcare,True,False,False,False
481,NKF Ang Mo Kio Ave 3,1.36942307477392,103.858176962205,Healthcare,True,False,False,False
387,Blue Lotus Chinese Grill House Pte Ltd,1.27658360049156,103.845936313865,F&B,True,False,False,False
1429,McDonald's City Square,1.31130516479714,103.856421771906,F&B,False,False,True,False
1225,Singhealth - SHBM - Connection One - Tower 1 Level 7,1.28331164506167,103.818864967107,Healthcare,True,False,False,False
719,Nee Soon Central Zone 3 RC,1.42995455080229,103.828835241504,Community,True,False,False,False
794,Nee Soon South Zone G RC (Yishun Floral RC),1.42233138881771,103.846133065457,Community,True,False,False,False
629,Kebun Baru View RC,1.37127864296719,103.835766570783,Community,True,False,False,False
1424,McDonald's Changi Business Park,1.33432515600981,103.962389303195,F&B,False,False,True,False
166,Housing and Development Board,1.33135093420096,103.893607323914,F&B,True,False,False,False
895,SGH Diabetes & Metabolism Centre - Level 3,1.28146829529433,103.836685147938,Healthcare,True,False,False,False
680,National Heart Centre Singapore - W - L07,1.27863260198985,103.835954418501,Healthcare,True,False,False,False
1466,Marvele Group Pte Ltd,1.32706003137134,103.894595292507,Commercial,False,True,False,False
504,Joo Chiat CC,1.30745720639376,103.904168869493,Community,True,False,False,False
693,National Kidney Foundation (NKF) - Ghim Moh,1.31287975491061,103.786855026205,Healthcare,True,False,False,False
1726,Ng Teng Fong Hospital - Ward_Tower(RH)_L9,1.33553381915145,103.743865454971,Healthcare,False,False,True,False
616,Kampong Kembangan CC,1.32315519886988,103.912698650056,Community,True,False,False,False
677,National Heart Centre Singapore - W - L04,1.27863260198985,103.835954418501,Healthcare,True,False,False,False
41,Compassvale Haven RC (Cafe Corner),1.39224633251672,103.899789900155,Community,True,False,False,False
